user_id,mean_period,date,skipped_period,std
30277,0.0,2013-05-24 08:00:00,no second purchase,
30279,0.0,2013-05-10 11:45:00,no second purchase,
30280,1.3333333333333333,2013-05-13 14:00:00,202,2.3094010767585034
30281,0.0,2013-05-09 08:15:00,no second purchase,
30282,0.0,2013-05-08 16:30:00,no second purchase,
30284,0.0,2013-05-08 17:00:00,no second purchase,
30285,0.0,2013-05-13 15:00:00,no second purchase,
30286,0.0,2013-05-08 18:00:00,no second purchase,
30289,0.0,2013-05-08 18:30:00,no second purchase,
30290,0.975,2013-10-19 17:45:00,114,2.120181140192246
30291,0.0,2013-05-08 23:00:00,no second purchase,
30292,0.0,2013-05-08 22:00:00,no second purchase,
30293,0.0,2013-05-08 22:00:00,no second purchase,
30294,0.0,2013-05-10 16:15:00,no second purchase,
30295,0.0,2013-05-09 09:00:00,no second purchase,
30296,4.5,2013-05-18 20:30:00,58,6.363961030678928
30297,0.5,2013-05-11 09:00:00,545,0.7071067811865476
30298,0.0,2013-05-09 02:30:00,no second purchase,
30302,0.0,2013-05-12 07:30:00,no second purchase,0.0
30304,0.0,2013-05-09 05:00:00,no second purchase,
30305,0.0,2013-05-09 07:00:00,no second purchase,
30306,29.5,2013-07-07 17:30:00,7,41.71930009000631
30307,0.0,2013-05-09 08:15:00,no second purchase,
30308,0.0,2013-05-15 09:00:00,no second purchase,
30309,0.0,2013-05-10 00:45:00,no second purchase,0.0
30311,65.0,2013-09-16 08:30:00,2,91.92388155425118
30312,0.0,2013-05-09 07:00:00,no second purchase,
30313,0.0,2013-05-09 08:30:00,no second purchase,
30314,1.0,2013-05-11 08:45:00,272,1.4142135623730951
30315,0.0,2013-05-09 06:30:00,no second purchase,
30316,45.5,2013-08-09 08:00:00,4,64.34671708797582
30317,52.0,2013-08-21 06:30:00,3,73.53910524340094
30318,98.5,2013-11-24 06:30:00,0,139.30003589374985
30319,4.0,2013-05-18 00:30:00,66,5.656854249492381
30320,0.0,2013-05-09 06:30:00,no second purchase,
30321,0.0,2013-05-18 05:15:00,no second purchase,
30323,20.142857142857142,2013-09-30 09:30:00,6,29.094263875825945
30324,0.0,2013-05-09 09:45:00,no second purchase,
30326,46.333333333333336,2013-09-26 12:15:00,2,59.91939029507337
30327,0.0,2013-05-09 13:00:00,no second purchase,
30328,72.5,2013-10-02 06:30:00,1,102.5304832720494
30329,2.0,2013-05-13 14:00:00,135,2.8284271247461903
30331,0.0,2013-05-09 10:15:00,no second purchase,
30333,0.0,2013-05-16 22:30:00,no second purchase,
30335,0.0,2013-05-09 11:30:00,no second purchase,
30336,0.0,2013-05-09 10:45:00,no second purchase,
30337,0.0,2013-05-09 19:00:00,no second purchase,
30339,0.0,2013-05-12 02:30:00,no second purchase,
30342,27.8,2013-10-08 07:30:00,4,38.83555072353166
30343,0.0,2013-05-10 09:00:00,no second purchase,0.0
30344,42.75,2013-10-27 12:45:00,2,70.30587931792523
30346,0.3333333333333333,2013-05-12 16:30:00,814,0.5163977794943223
30347,0.0,2013-05-10 08:00:00,no second purchase,
30349,0.0,2013-05-09 14:30:00,no second purchase,
30350,0.0,2013-05-10 07:45:00,no second purchase,
30352,0.0,2013-05-09 17:30:00,no second purchase,
30353,0.0,2013-05-11 05:15:00,no second purchase,
30354,0.0,2013-05-09 16:00:00,no second purchase,
30355,0.0,2013-05-09 18:30:00,no second purchase,
30358,0.0,2013-05-11 00:30:00,no second purchase,0.0
30361,0.0,2013-05-10 04:00:00,no second purchase,
30362,0.5,2013-05-12 17:00:00,543,0.7071067811865476
30363,0.5,2013-05-12 12:45:00,543,0.7071067811865476
30364,0.0,2013-05-10 06:15:00,no second purchase,
30366,0.0,2013-05-09 17:45:00,no second purchase,
30367,0.0,2013-05-16 19:45:00,no second purchase,
30368,0.0,2013-05-11 04:00:00,no second purchase,
30369,6.75,2013-06-07 14:30:00,36,13.5
30370,0.0,2013-05-10 06:00:00,no second purchase,
30371,0.0,2013-05-09 21:45:00,no second purchase,
30372,0.0,2013-05-09 20:45:00,no second purchase,
30373,0.5,2013-05-12 01:00:00,544,0.7071067811865476
30374,0.0,2013-09-14 18:00:00,no second purchase,
30376,0.0,2013-05-10 08:30:00,no second purchase,
30377,41.5,2013-08-01 05:00:00,4,58.68986283848344
30378,24.5,2013-06-27 21:45:00,9,34.64823227814083
30379,0.0,2013-05-10 03:30:00,no second purchase,
30380,0.0,2013-05-11 04:45:00,no second purchase,
30381,0.0,2013-05-10 08:30:00,no second purchase,
30382,0.0,2013-05-10 07:30:00,no second purchase,
30383,0.0,2013-02-14 11:45:00,no second purchase,
30384,0.0,2013-05-10 09:30:00,no second purchase,
30385,0.0,2013-05-10 08:00:00,no second purchase,
30386,0.0,2013-05-09 23:00:00,no second purchase,
30387,2.0,2013-05-15 05:00:00,134,2.8284271247461903
30388,0.0,2013-05-10 05:30:00,no second purchase,
30389,0.0,2013-05-10 06:00:00,no second purchase,
30390,0.0,2013-05-10 00:00:00,no second purchase,
30392,48.0,2013-08-15 03:00:00,3,67.88225099390856
30393,0.0,2013-05-11 07:30:00,no second purchase,0.0
30394,0.0,2013-05-10 18:30:00,no second purchase,
30395,20.0,2013-08-24 22:30:00,8,34.64101615137755
30396,0.0,2013-05-10 05:30:00,no second purchase,
30397,0.0,2013-05-11 11:00:00,no second purchase,
30398,17.75,2013-09-26 08:30:00,7,20.56493779875511
30399,0.0,2013-05-10 07:00:00,no second purchase,
30400,0.0,2013-05-10 03:30:00,no second purchase,
30401,14.4,2013-07-23 08:30:00,13,20.18167485616593
30404,3.5,2013-05-18 08:00:00,75,4.949747468305833
30405,0.0,2013-05-10 19:00:00,no second purchase,
30406,6.0,2013-05-22 10:00:00,43,8.48528137423857
30407,34.0,2013-08-21 08:30:00,5,55.46169849544819
30408,0.0,2013-05-10 09:45:00,no second purchase,
30410,29.5,2013-07-09 03:45:00,7,41.71930009000631
30411,0.0,2013-05-12 10:45:00,no second purchase,
30412,0.0,2013-05-10 11:00:00,no second purchase,
30413,0.0,2013-05-10 12:30:00,no second purchase,
30415,0.0,2013-05-10 19:30:00,no second purchase,
30416,6.333333333333333,2013-05-11 04:30:00,43,10.115993936995679
30417,28.0,2013-07-06 15:30:00,7,39.59797974644666
30418,1.0,2013-05-13 23:00:00,270,1.4142135623730951
30419,0.0,2013-05-10 11:15:00,no second purchase,
30420,6.413793103448276,2013-11-24 13:00:00,11,8.6747467701999
30421,0.0,2013-05-11 16:15:00,no second purchase,
30422,0.0,2013-05-10 15:00:00,no second purchase,
30424,0.0,2013-05-10 19:15:00,no second purchase,
30425,0.0,2013-05-10 11:45:00,no second purchase,
30426,0.0,2013-05-10 12:00:00,no second purchase,
30429,0.0,2013-05-11 03:00:00,no second purchase,
30430,0.0,2013-05-10 21:45:00,no second purchase,
30431,6.5,2013-05-24 13:00:00,39,9.192388155425117
30432,0.0,2013-05-10 14:30:00,no second purchase,
30433,0.0,2013-05-10 17:15:00,no second purchase,
30436,0.0,2013-05-11 05:00:00,no second purchase,
30437,0.0,2013-05-11 06:00:00,no second purchase,0.0
30439,0.0,2013-05-11 21:45:00,no second purchase,
30440,0.0,2013-05-10 13:30:00,no second purchase,
30442,30.5,2013-07-11 12:30:00,6,43.1335136523794
30444,2.0,2013-05-20 09:15:00,131,2.0
30445,0.0,2013-05-10 16:30:00,no second purchase,
30448,0.0,2013-05-11 05:30:00,no second purchase,
30450,0.0,2013-05-10 19:45:00,no second purchase,
30451,0.0,2013-05-11 19:00:00,no second purchase,
30453,0.0,2013-05-10 16:30:00,no second purchase,
30456,0.0,2013-05-10 18:00:00,no second purchase,
30457,0.0,2013-05-11 06:15:00,no second purchase,
30458,0.0,2013-05-10 21:30:00,no second purchase,
30459,0.0,2013-05-10 18:45:00,no second purchase,
30460,0.0,2013-05-11 00:00:00,no second purchase,
30462,42.0,2013-08-03 20:45:00,4,59.39696961966999
30464,0.0,2013-05-10 19:45:00,no second purchase,
30465,0.0,2013-05-11 18:45:00,no second purchase,
30466,0.0,2013-05-10 19:30:00,no second purchase,
30467,0.0,2013-05-12 07:30:00,no second purchase,
30468,0.0,2013-05-10 19:45:00,no second purchase,
30469,0.0,2013-05-11 04:30:00,no second purchase,
30471,0.0,2013-05-10 20:45:00,no second purchase,
30473,0.0,2013-05-10 20:15:00,no second purchase,
30474,0.0,2013-05-10 23:00:00,no second purchase,
30475,0.0,2013-05-11 05:30:00,no second purchase,
30477,0.0,2013-05-10 22:00:00,no second purchase,
30478,0.0,2013-05-11 05:00:00,no second purchase,
30481,0.0,2013-05-17 11:30:00,no second purchase,
30482,0.0,2013-05-10 21:45:00,no second purchase,
30483,0.0,2013-05-10 20:45:00,no second purchase,
30484,0.0,2013-05-10 22:45:00,no second purchase,
30485,0.0,2013-05-10 21:15:00,no second purchase,
30486,0.0,2013-05-10 22:15:00,no second purchase,
30487,0.0,2013-05-11 07:30:00,no second purchase,
30488,0.0,2013-05-10 22:30:00,no second purchase,
30490,0.0,2013-05-11 04:30:00,no second purchase,
30491,0.0,2013-05-11 11:15:00,no second purchase,
30492,0.0,2013-05-11 09:15:00,no second purchase,
30493,0.0,2013-05-11 08:00:00,no second purchase,
30495,0.5,2013-05-10 23:00:00,546,0.7071067811865476
30496,0.0,2013-05-10 23:30:00,no second purchase,
30497,4.333333333333333,2013-05-25 07:45:00,59,5.8594652770823155
30498,0.0,2013-05-11 03:30:00,no second purchase,
30499,1.25,2013-05-19 13:45:00,211,1.8929694486000912
30500,0.0,2013-05-19 08:45:00,no second purchase,
30501,0.0,2013-05-11 12:30:00,no second purchase,0.0
30503,0.5,2013-05-12 03:00:00,544,0.7071067811865476
30504,0.0,2013-05-11 01:00:00,no second purchase,
30505,0.0,2013-05-11 02:00:00,no second purchase,
30506,0.0,2013-05-11 07:30:00,no second purchase,
30507,0.0,2013-05-12 06:30:00,no second purchase,
30508,11.25,2013-11-13 04:00:00,7,18.5490341168123
30509,0.0,2013-05-11 03:00:00,no second purchase,
30510,4.0,2013-05-19 23:30:00,66,5.656854249492381
30512,0.0,2013-05-11 14:00:00,no second purchase,
30513,1.0,2013-05-13 15:30:00,270,1.4142135623730951
30514,0.0,2013-05-11 10:30:00,no second purchase,
30517,0.0,2013-05-11 09:00:00,no second purchase,
30518,0.0,2013-05-12 23:30:00,no second purchase,
30520,0.0,2013-05-11 09:30:00,no second purchase,
30521,0.0,2013-05-11 14:00:00,no second purchase,
30522,28.2,2013-10-02 02:30:00,4,21.54530111184339
30524,0.0,2013-05-11 11:00:00,no second purchase,
30525,0.0,2013-05-11 10:30:00,no second purchase,
30526,0.0,2013-05-11 11:15:00,no second purchase,
30527,0.0,2013-05-11 12:00:00,no second purchase,
30528,0.0,2013-05-11 11:15:00,no second purchase,
30529,0.0,2013-05-11 11:00:00,no second purchase,
30531,0.0,2013-05-11 11:00:00,no second purchase,
30532,0.0,2013-05-12 06:30:00,no second purchase,
30535,0.0,2013-05-12 06:45:00,no second purchase,
30536,0.0,2013-05-11 12:00:00,no second purchase,
30538,0.0,2013-05-11 22:30:00,no second purchase,
30539,0.0,2013-05-12 09:30:00,no second purchase,
30540,0.0,2013-05-11 18:00:00,no second purchase,
30541,0.0,2013-05-11 15:00:00,no second purchase,
30542,0.0,2013-05-11 18:00:00,no second purchase,
30543,0.0,2013-05-12 09:15:00,no second purchase,
30544,0.0,2013-05-11 13:15:00,no second purchase,
30545,30.2,2013-10-11 04:15:00,3,25.06391828904651
30546,0.0,2013-05-12 07:00:00,no second purchase,
30547,0.0,2013-05-15 07:00:00,no second purchase,
30548,0.0,2013-05-11 17:30:00,no second purchase,
30549,0.0,2013-05-12 05:00:00,no second purchase,
30550,0.0,2013-08-24 17:15:00,no second purchase,
30552,0.0,2013-05-12 11:00:00,no second purchase,0.0
30553,0.0,2013-05-11 14:30:00,no second purchase,
30554,0.0,2013-06-29 09:45:00,no second purchase,
30555,0.0,2013-05-12 07:00:00,no second purchase,
30556,0.0,2013-05-26 09:00:00,no second purchase,
30557,0.0,2013-05-11 20:15:00,no second purchase,
30558,0.0,2013-05-17 00:30:00,no second purchase,
30559,0.0,2013-05-11 17:00:00,no second purchase,
30560,0.0,2013-05-12 07:15:00,no second purchase,
30561,27.666666666666668,2013-08-03 13:00:00,6,40.3773864103824
30562,0.0,2013-05-12 07:00:00,no second purchase,
30563,0.0,2013-05-12 16:30:00,no second purchase,0.0
30564,24.75,2013-08-20 04:30:00,6,18.997806890972093
30565,0.0,2013-05-11 17:30:00,no second purchase,
30566,0.0,2013-05-11 18:30:00,no second purchase,
30567,0.0,2013-05-17 04:00:00,no second purchase,
30568,0.0,2013-05-11 20:15:00,no second purchase,
30571,0.0,2013-05-13 05:30:00,no second purchase,0.0
30572,0.0,2013-05-11 17:00:00,no second purchase,
30573,0.0,2013-05-11 17:15:00,no second purchase,
30574,22.2,2013-08-31 23:00:00,7,15.303594349041012
30575,0.0,2013-05-11 16:00:00,no second purchase,
30577,0.0,2013-05-12 14:00:00,no second purchase,
30578,13.0,2013-06-08 06:30:00,18,18.384776310850235
30580,0.0,2013-05-18 04:30:00,no second purchase,
30581,0.0,2013-05-11 17:30:00,no second purchase,
30582,0.0,2013-05-11 19:30:00,no second purchase,
30583,0.0,2013-05-12 07:00:00,no second purchase,
30584,73.5,2013-10-06 04:00:00,1,103.94469683442249
30585,0.0,2013-05-11 19:30:00,no second purchase,
30587,0.0,2013-05-11 20:00:00,no second purchase,
30588,0.0,2013-05-11 22:30:00,no second purchase,
30589,0.0,2013-05-11 19:00:00,no second purchase,
30590,0.0,2013-05-11 20:30:00,no second purchase,
30591,0.0,2013-07-15 10:45:00,no second purchase,
30593,0.0,2013-05-11 20:15:00,no second purchase,
30594,0.0,2013-05-12 08:00:00,no second purchase,
30595,2.5,2013-06-13 11:00:00,95,3.5355339059327378
30596,0.0,2013-05-11 20:30:00,no second purchase,
30597,85.0,2013-10-29 07:00:00,1,120.20815280171308
30598,0.0,2013-05-12 01:00:00,no second purchase,
30599,0.0,2013-05-12 06:30:00,no second purchase,
30600,0.0,2013-05-11 19:30:00,no second purchase,
30601,0.0,2013-05-11 20:00:00,no second purchase,
30602,0.0,2013-05-12 07:30:00,no second purchase,
30603,0.25,2013-08-07 04:00:00,740,0.5
30605,0.0,2013-05-12 07:30:00,no second purchase,
30606,0.0,2013-05-12 07:30:00,no second purchase,
30607,1.6666666666666667,2013-05-18 09:30:00,159,2.8867513459481287
30608,0.0,2013-05-12 07:15:00,no second purchase,
30610,0.0,2013-05-11 21:45:00,no second purchase,
30611,0.0,2013-05-12 07:30:00,no second purchase,
30612,0.0,2013-05-12 07:00:00,no second purchase,
30613,0.0,2013-05-11 21:00:00,no second purchase,
30614,0.0,2013-05-12 05:45:00,no second purchase,
30616,0.0,2013-05-11 21:30:00,no second purchase,
30617,23.0,2013-07-20 12:00:00,8,26.514147167125703
30618,3.0,2013-05-26 04:00:00,86,6.0
30619,0.0,2013-05-12 13:30:00,no second purchase,0.0
30620,0.0,2013-05-12 05:45:00,no second purchase,
30621,0.0,2013-05-12 07:15:00,no second purchase,
30623,0.0,2013-05-12 06:45:00,no second purchase,
30624,0.0,2013-05-12 06:00:00,no second purchase,
30625,0.0,2013-05-12 12:15:00,no second purchase,
30627,0.0,2013-05-12 13:45:00,no second purchase,
30628,0.0,2013-05-12 04:30:00,no second purchase,
30630,0.0,2013-05-12 05:30:00,no second purchase,
30633,0.0,2013-05-12 07:00:00,no second purchase,
30635,0.0,2013-05-12 06:00:00,no second purchase,0.0
30637,0.0,2013-05-12 08:00:00,no second purchase,
30638,0.0,2013-05-12 16:00:00,no second purchase,0.0
30640,0.0,2013-05-12 07:00:00,no second purchase,
30641,0.0,2013-05-12 07:30:00,no second purchase,
30642,0.0,2013-05-12 03:30:00,no second purchase,
30643,0.0,2013-05-12 05:30:00,no second purchase,
30644,0.0,2013-05-12 07:30:00,no second purchase,
30646,0.0,2013-05-12 07:15:00,no second purchase,
30648,8.666666666666666,2013-06-08 07:45:00,28,13.316656236958787
30650,0.0,2013-05-12 07:00:00,no second purchase,
30651,0.0,2013-05-12 07:30:00,no second purchase,
30652,0.0,2013-05-12 07:15:00,no second purchase,
30653,0.0,2013-05-12 06:45:00,no second purchase,
30654,0.0,2013-05-12 07:00:00,no second purchase,
30656,0.0,2013-05-12 09:00:00,no second purchase,0.0
30657,0.0,2013-05-12 07:30:00,no second purchase,
30658,0.0,2013-05-12 07:30:00,no second purchase,
30659,53.0,2013-10-19 17:15:00,2,80.80222769206304
30660,0.0,2013-05-12 09:30:00,no second purchase,
30662,0.0,2013-05-12 07:30:00,no second purchase,
30663,0.0,2013-05-12 08:15:00,no second purchase,
30664,0.0,2013-05-12 08:15:00,no second purchase,
30666,0.0,2013-05-12 10:00:00,no second purchase,
30667,0.0,2013-05-12 12:30:00,no second purchase,
30668,0.0,2013-05-12 12:15:00,no second purchase,
30669,0.0,2013-05-12 10:30:00,no second purchase,
30670,0.5,2013-05-14 04:00:00,540,0.7071067811865476
30671,0.0,2013-05-12 11:00:00,no second purchase,
30673,0.0,2013-05-12 11:00:00,no second purchase,
30674,0.0,2013-05-12 10:45:00,no second purchase,
30675,0.0,2013-05-12 14:00:00,no second purchase,
30677,0.0,2013-05-12 11:30:00,no second purchase,
30678,81.5,2013-10-22 18:00:00,1,115.25840533340725
30681,0.0,2013-05-12 12:30:00,no second purchase,
30682,0.0,2013-05-12 13:30:00,no second purchase,
30685,0.0,2013-05-12 15:30:00,no second purchase,
30686,0.0,2013-05-12 14:15:00,no second purchase,
30687,0.0,2013-05-12 22:30:00,no second purchase,
30688,0.0,2013-05-12 16:15:00,no second purchase,
30689,0.0,2013-05-12 12:30:00,no second purchase,
30690,0.0,2013-05-12 14:45:00,no second purchase,
30691,0.0,2013-05-13 00:30:00,no second purchase,
30692,0.0,2013-05-12 14:00:00,no second purchase,
30694,6.5,2013-05-26 09:15:00,39,9.192388155425117
30695,50.0,2013-08-20 17:00:00,3,70.71067811865476
30696,0.0,2013-05-12 17:30:00,no second purchase,
30697,0.0,2013-05-31 06:00:00,no second purchase,
30699,0.5,2013-05-14 03:30:00,540,0.7071067811865476
30701,0.0,2013-05-12 19:15:00,no second purchase,
30702,0.0,2013-05-13 20:00:00,no second purchase,
30703,0.0,2013-05-12 14:00:00,no second purchase,
30704,0.0,2013-05-16 13:00:00,no second purchase,
30705,0.0,2013-05-12 16:15:00,no second purchase,
30706,0.0,2013-05-12 18:00:00,no second purchase,
30707,14.625,2013-09-10 10:30:00,10,18.958130558831858
30708,0.0,2013-10-12 04:45:00,no second purchase,
30710,0.0,2013-05-12 18:00:00,no second purchase,0.0
30711,0.0,2013-05-12 17:00:00,no second purchase,
30712,0.0,2013-05-13 05:00:00,no second purchase,
30713,0.0,2013-05-12 19:00:00,no second purchase,
30714,0.0,2013-05-13 06:45:00,no second purchase,
30716,5.741935483870968,2013-11-23 14:00:00,13,13.48324328425344
30717,0.0,2013-05-12 18:00:00,no second purchase,
30718,0.0,2013-05-12 18:30:00,no second purchase,
30719,0.0,2013-05-12 17:00:00,no second purchase,
30721,0.0,2013-05-12 19:30:00,no second purchase,
30722,0.0,2013-05-12 17:45:00,no second purchase,
30723,0.0,2013-05-12 20:15:00,no second purchase,
30724,38.8,2013-11-24 16:00:00,1,77.4383625859948
30725,0.0,2013-06-06 23:30:00,no second purchase,
30726,39.333333333333336,2013-09-08 16:30:00,3,67.26316475853135
30727,0.0,2013-05-12 23:30:00,no second purchase,
30728,30.0,2013-07-12 09:00:00,7,42.42640687119285
30729,0.0,2013-08-09 16:45:00,no second purchase,
30730,0.0,2013-05-13 07:00:00,no second purchase,
30731,0.0,2013-05-12 18:45:00,no second purchase,
30732,0.0,2013-05-12 21:30:00,no second purchase,
30733,0.0,2013-05-13 07:30:00,no second purchase,
30735,0.0,2013-05-12 21:15:00,no second purchase,
30736,0.0,2013-05-31 19:15:00,no second purchase,
30737,4.333333333333333,2013-05-23 22:00:00,60,5.131601439446884
30739,0.0,2013-05-12 23:00:00,no second purchase,
30740,0.0,2013-05-13 02:30:00,no second purchase,
30741,0.0,2013-05-14 00:30:00,no second purchase,
30743,0.0,2013-05-13 07:30:00,no second purchase,
30744,25.6,2013-09-20 08:45:00,5,28.29840984931839
30745,0.0,2013-05-13 06:45:00,no second purchase,
30746,0.0,2013-05-13 14:00:00,no second purchase,0.0
30747,0.0,2013-05-13 05:00:00,no second purchase,
30749,0.0,2013-05-13 00:30:00,no second purchase,
30750,0.0,2013-05-12 22:00:00,no second purchase,
30751,0.5,2013-05-13 09:15:00,541,0.7071067811865476
30752,0.0,2013-05-13 07:00:00,no second purchase,
30753,0.0,2013-05-13 08:30:00,no second purchase,
30754,0.0,2013-05-12 22:45:00,no second purchase,
30755,0.0,2013-05-13 06:30:00,no second purchase,
30756,0.0,2013-05-13 07:00:00,no second purchase,
30757,47.5,2013-08-16 20:30:00,3,67.17514421272202
30758,0.0,2013-05-13 13:00:00,no second purchase,
30759,0.0,2013-05-13 03:00:00,no second purchase,
30760,0.0,2013-05-12 22:00:00,no second purchase,
30761,1.25,2013-05-22 16:30:00,209,1.8929694486000912
30762,0.0,2013-05-13 04:45:00,no second purchase,
30765,0.0,2013-05-13 16:45:00,no second purchase,
30767,0.0,2013-05-13 07:15:00,no second purchase,
30768,0.0,2013-05-13 03:45:00,no second purchase,
30769,0.0,2013-05-13 09:00:00,no second purchase,
30770,0.0,2013-05-13 07:00:00,no second purchase,
30772,0.0,2013-05-15 08:30:00,no second purchase,0.0
30773,90.5,2013-11-11 06:30:00,0,127.9863273947651
30775,0.0,2013-05-13 09:45:00,no second purchase,0.0
30776,0.0,2013-05-13 08:30:00,no second purchase,
30778,24.0,2013-10-31 22:30:00,4,37.78006529022063
30779,0.0,2013-05-19 12:00:00,no second purchase,
30781,0.0,2013-05-13 09:30:00,no second purchase,
30782,0.0,2013-05-13 08:45:00,no second purchase,
30785,0.0,2013-05-13 17:45:00,no second purchase,
30786,12.0,2013-07-01 20:00:00,18,20.704266871026046
30787,0.0,2013-05-13 18:15:00,no second purchase,0.0
30789,41.75,2013-10-28 19:15:00,2,46.750222815868305
30790,0.0,2013-05-13 11:00:00,no second purchase,
30793,0.0,2013-05-13 10:45:00,no second purchase,
30794,0.0,2013-05-13 11:00:00,no second purchase,
30795,22.8,2013-09-06 22:45:00,6,24.36595986206987
30796,0.0,2013-05-14 12:30:00,no second purchase,
30797,0.0,2013-05-13 11:15:00,no second purchase,
30798,0.0,2013-05-14 12:45:00,no second purchase,
30799,0.0,2013-05-13 15:30:00,no second purchase,
30802,35.2,2013-07-08 07:30:00,6,25.262620608321697
30805,0.0,2013-05-13 12:45:00,no second purchase,
30806,0.0,2013-05-15 07:30:00,no second purchase,
30807,0.0,2013-05-13 18:00:00,no second purchase,
30808,0.0,2013-05-13 13:00:00,no second purchase,
30809,0.0,2013-05-13 19:30:00,no second purchase,
30810,0.0,2013-05-13 14:00:00,no second purchase,
30812,0.0,2013-05-14 10:45:00,no second purchase,
30813,0.0,2013-05-13 15:30:00,no second purchase,
30815,0.0,2013-05-13 17:15:00,no second purchase,
30816,0.0,2013-05-13 18:00:00,no second purchase,
30817,0.5,2013-05-20 01:00:00,528,1.0
30819,0.0,2013-05-14 01:30:00,no second purchase,
30820,58.0,2013-09-07 07:00:00,2,82.02438661763951
30821,0.0,2013-05-13 21:30:00,no second purchase,
30822,97.0,2013-11-24 13:00:00,0,137.17871555019022
30823,0.0,2013-05-13 15:30:00,no second purchase,
30825,1.3333333333333333,2013-05-19 04:30:00,198,2.3094010767585034
30826,24.5,2013-07-03 04:15:00,8,34.64823227814083
30827,0.0,2013-05-13 17:00:00,no second purchase,
30828,6.0,2013-06-08 09:00:00,40,5.5677643628300215
30831,0.0,2013-05-15 04:30:00,no second purchase,
30832,0.0,2013-05-13 19:30:00,no second purchase,
30834,0.0,2013-05-14 04:00:00,no second purchase,
30835,0.0,2013-05-14 06:00:00,no second purchase,
30839,0.0,2013-05-14 15:00:00,no second purchase,
30840,0.0,2013-05-14 03:15:00,no second purchase,
30841,11.333333333333334,2013-06-21 04:00:00,20,14.011899704655802
30842,19.333333333333332,2013-07-12 07:15:00,10,33.4863156129983
30843,3.5,2013-05-14 11:00:00,77,4.949747468305833
30844,0.0,2013-05-14 03:00:00,no second purchase,
30845,0.0,2013-05-14 02:30:00,no second purchase,
30846,0.0,2013-05-15 03:30:00,no second purchase,
30847,0.0,2013-05-14 03:00:00,no second purchase,
30848,0.0,2013-05-14 03:30:00,no second purchase,
30849,4.0,2013-05-22 20:00:00,65,5.656854249492381
30850,0.0,2013-05-14 16:00:00,no second purchase,0.0
30851,0.0,2013-05-13 23:15:00,no second purchase,
30852,0.0,2013-05-14 06:15:00,no second purchase,
30853,0.0,2013-05-14 01:45:00,no second purchase,
30854,0.0,2013-05-14 07:45:00,no second purchase,
30855,0.0,2013-05-14 08:15:00,no second purchase,
30856,0.0,2013-05-14 08:00:00,no second purchase,
30857,0.0,2013-05-14 07:45:00,no second purchase,
30858,74.5,2013-10-11 04:00:00,1,105.35891039679558
30860,0.0,2013-05-18 21:00:00,no second purchase,
30861,22.6,2013-09-06 06:30:00,6,22.7771815640127
30862,0.0,2013-05-14 07:00:00,no second purchase,
30863,0.0,2013-05-14 07:30:00,no second purchase,
30865,0.0,2013-05-16 18:30:00,no second purchase,
30866,5.0,2013-05-31 09:30:00,50,7.810249675906654
30867,0.0,2013-05-14 09:30:00,no second purchase,
30868,0.0,2013-05-23 06:00:00,no second purchase,
30869,22.25,2013-11-13 07:15:00,3,26.43455530712999
30870,0.0,2013-05-14 10:30:00,no second purchase,
30871,88.5,2013-11-08 03:00:00,1,125.15790027001891
30872,0.0,2013-05-14 13:00:00,no second purchase,
30875,0.0,2013-05-14 11:15:00,no second purchase,
30876,0.0,2013-05-14 13:45:00,no second purchase,
30877,0.0,2013-05-22 15:30:00,no second purchase,
30879,0.0,2013-05-14 12:00:00,no second purchase,
30880,0.0,2013-05-14 13:00:00,no second purchase,
30881,5.0,2013-06-06 19:30:00,49,7.0710678118654755
30882,32.6,2013-10-28 01:30:00,3,71.77952354258142
30883,0.0,2013-05-14 16:00:00,no second purchase,
30884,0.0,2013-05-14 15:00:00,no second purchase,
30885,0.8,2013-05-20 06:30:00,329,0.8366600265340756
30887,0.0,2013-05-14 12:00:00,no second purchase,
30888,0.0,2013-05-14 17:30:00,no second purchase,
30889,0.0,2013-05-14 18:30:00,no second purchase,
30890,0.0,2013-05-14 18:30:00,no second purchase,
30894,0.0,2013-05-14 15:00:00,no second purchase,0.0
30895,0.0,2013-05-14 13:30:00,no second purchase,
30896,0.0,2013-05-20 06:00:00,no second purchase,
30897,0.0,2013-05-14 17:00:00,no second purchase,
30898,0.0,2013-05-14 14:00:00,no second purchase,
30899,3.0,2013-05-24 19:00:00,86,5.196152422706632
30900,0.0,2013-05-15 04:00:00,no second purchase,
30901,0.0,2013-05-14 14:45:00,no second purchase,
30903,0.0,2013-05-14 16:45:00,no second purchase,
30904,67.5,2013-09-27 18:00:00,1,95.45941546018392
30905,0.0,2013-05-15 03:45:00,no second purchase,
30906,0.0,2013-05-14 16:30:00,no second purchase,
30907,0.0,2013-05-14 17:45:00,no second purchase,
30909,13.2,2013-07-21 07:15:00,15,17.655027612552747
30910,0.0,2013-05-14 17:00:00,no second purchase,
30911,0.0,2013-05-14 18:30:00,no second purchase,
30912,0.0,2013-05-14 17:15:00,no second purchase,
30913,0.0,2013-05-14 18:45:00,no second purchase,
30915,0.0,2013-05-16 09:00:00,no second purchase,
30917,0.0,2013-05-15 13:15:00,no second purchase,
30919,0.3333333333333333,2013-05-23 13:30:00,782,0.5773502691896258
30920,0.0,2013-05-15 03:00:00,no second purchase,
